[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=7147, length=16, characters=hiHead:: current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |Reason unknown at Collections.ns:274
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7156, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:274
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7191, length=6, characters=hiTail)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:275
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7204, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:275
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=7227, length=16, characters=hiTail:: current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |Reason unknown at Collections.ns:276
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7236, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:276
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=6833, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:265
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=6871, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:266
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=6886, length=10, characters=oldStorage)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Collections.ns:266
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=6939, length=6, characters=loTail)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:268
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=6977, length=16, characters=loHead:: current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Collections.ns:269
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=6986, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:269
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7021, length=6, characters=loTail)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:270
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7034, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:270
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=7057, length=16, characters=loTail:: current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Collections.ns:271
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7066, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:271
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7109, length=6, characters=hiTail)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:273
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=7147, length=16, characters=hiHead:: current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Collections.ns:274
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7156, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:274
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7191, length=6, characters=hiTail)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:275
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7204, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:275
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=7227, length=16, characters=hiTail:: current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Collections.ns:276
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7236, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:276
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=7255, length=22, characters=current:: current next)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Collections.ns:277
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7265, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:277
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7320, length=6, characters=loTail)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:280
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Collections.ns:281
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=7358, length=1, characters=i)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Collections.ns:281
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7365, length=6, characters=loHead)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:281
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7413, length=6, characters=hiTail)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:283
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Collections.ns:284
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=7451, length=1, characters=i)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Collections.ns:284
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=7455, length=10, characters=oldStorage)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Collections.ns:284
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7476, length=6, characters=hiHead)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:284
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7798, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:300
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7838, length=4, characters=keys)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:301
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7851, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:301
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=7874, length=22, characters=current:: current next)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Collections.ns:302
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=7884, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:302
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=8022, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:310
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=8062, length=5, characters=block)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Collections.ns:311
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=8075, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:311
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=8100, length=22, characters=current:: current next)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Collections.ns:312
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=8110, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:312
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=8283, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:321
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=8323, length=6, characters=values)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:322
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=8338, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:322
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Collections.ns, index=8363, length=22, characters=current:: current next)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Collections.ns:323
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=8373, length=7, characters=current)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:323
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Collections.ns:334
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=8748, length=4, characters=aKey)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Collections.ns:334
[truffle]   rewrite UninitMsgSend(#Value)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:21
[truffle]   rewrite UninitializedLexicallyBound@4d910fd6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:21
[truffle]   rewrite UninitMsgSend(#kernel)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:12
[truffle]   rewrite UninitializedLexicallyBound@6b8ca3c8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Platform.ns:12
[truffle]   rewrite UninitMsgSend(#usingKernel:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:12
[truffle]   rewrite UninitializedReceiverSend@68c72235                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:12
