[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitializedNode(SourceSection(source=Json.ns, index=26839, length=162, characters=| input = string.\n      index ::= 0.\n      line  ::= 1.\n      column ::= 0.\n      current ::= nil.\n      captureBuffer ::= ''.\n      captureStart exceptionBlock |)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Json.ns:32
[truffle]   rewrite UninitMsgSend(#parse)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:15
[truffle]   rewrite UninitializedReceiverSend@7b5916b5                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:15
[truffle]   rewrite ImplicitSend(#exceptionBlock:)                     |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:42
[truffle]   rewrite UninitMsgSend(#exceptionBlock:)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:42
[truffle]   rewrite UninitializedLexicallyBound@7e679af8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$UnwrittenSlotWrite     |Reason unknown at Json.ns:42
[truffle]   rewrite EagerUnaryPrimitiveNode(SourceSection(source=Json.ns, index=27094, length=4, characters=read)) |From M EagerUnaryPrimitiveNode                |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:43
[truffle]   rewrite UninitializedLexicallyBound@636692b7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:43
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:282
[truffle]   rewrite UninitializedLexicallyBound@124b2c65               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:282
[truffle]   rewrite UninitMsgSend(#index)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:287
[truffle]   rewrite UninitializedLexicallyBound@61c77fca               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Json.ns:287
[truffle]   rewrite ImplicitSend(#index:)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:287
[truffle]   rewrite UninitMsgSend(#index:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:287
[truffle]   rewrite UninitializedLexicallyBound@3663ba6f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Json.ns:287
[truffle]   rewrite UninitMsgSend(#column)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:288
[truffle]   rewrite UninitializedLexicallyBound@28223f3f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Json.ns:288
[truffle]   rewrite ImplicitSend(#column:)                             |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:288
[truffle]   rewrite UninitMsgSend(#column:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:288
[truffle]   rewrite UninitializedLexicallyBound@6341165a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Json.ns:288
[truffle]   rewrite UninitMsgSend(#input)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:290
[truffle]   rewrite UninitializedLexicallyBound@39a20cd7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:290
[truffle]   rewrite UninitMsgSend(#ifNil:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:290
[truffle]   rewrite UninitializedReceiverSend@12b9694e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:290
[truffle]   rewrite UninitMsgSend(#index)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:291
[truffle]   rewrite UninitializedLexicallyBound@2b5b77e1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Json.ns:291
[truffle]   rewrite UninitMsgSend(#input)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:291
[truffle]   rewrite UninitializedLexicallyBound@40c34716               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:291
[truffle]   rewrite UninitMsgSend(#length)                             |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Json.ns:291
[truffle]   rewrite UninitMsgSend(#input)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:292
[truffle]   rewrite UninitializedLexicallyBound@69ae3f6d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:292
[truffle]   rewrite UninitMsgSend(#index)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:292
[truffle]   rewrite UninitializedLexicallyBound@3084c80f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Json.ns:292
[truffle]   rewrite ImplicitSend(#current:)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:292
[truffle]   rewrite UninitMsgSend(#current:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:292
[truffle]   rewrite UninitializedLexicallyBound@40905581               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Json.ns:292
[truffle]   rewrite UninitMsgSend(#skipWhiteSpace)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:44
[truffle]   rewrite UninitializedLexicallyBound@1a314172               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:44
WhileSmallerEqualThanArgumentNode conditionNode should expected: EagerBinaryPrimitiveNode actual: UninitializedMessageSendNode level: 6
[truffle]   rewrite UninitMsgSend(#isWhiteSpace)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:276
[truffle]   rewrite UninitializedLexicallyBound@565047b7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:276
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:337
[truffle]   rewrite UninitializedLexicallyBound@26e6f23f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:337
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:338
[truffle]   rewrite UninitializedLexicallyBound@17333160               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:338
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:339
[truffle]   rewrite UninitializedLexicallyBound@150a44a6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:339
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:340
[truffle]   rewrite UninitializedLexicallyBound@dfafc05                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:340
[truffle]   rewrite UninitMsgSend(#readValue)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:45
[truffle]   rewrite UninitializedLexicallyBound@68bb00ed               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:45
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:52
[truffle]   rewrite UninitializedLexicallyBound@4fd6bbf2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:52
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:53
[truffle]   rewrite UninitializedLexicallyBound@259abafe               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:53
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:54
[truffle]   rewrite UninitializedLexicallyBound@6abe7ab3               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:54
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:55
[truffle]   rewrite UninitializedLexicallyBound@3c553db0               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:55
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: EqualsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#current)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:56
