[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitializedLexicallyBound@5c5d1114               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Collections.ns:212
[truffle]   rewrite ImplicitSend(#size_:)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:212
[truffle]   rewrite UninitMsgSend(#size_:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:212
[truffle]   rewrite UninitializedLexicallyBound@2c5e8965               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Collections.ns:212
IfSumGreaterNode: unwrapReceiver(condition) instanceof DoubleLiteralNode, actual: UninitializedMessageSendNode
[truffle]   rewrite UninitMsgSend(#size_)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitializedLexicallyBound@558def53               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitializedLexicallyBound@616c9147               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Collections.ns:217
[truffle]   rewrite CachedDispatchNode@39a139ae                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedReceiverSend |Reason unknown at Havlak.ns:364
[truffle]   rewrite UninitializedReceiverSend@50c8ba99                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:364
[truffle]   rewrite ObjectSlotRead@6fe6621a                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:168
[truffle]   rewrite UninitializedLexicallyBound@5fba4a01               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:168
[truffle]   rewrite ObjectSlotRead@4ab32f1d                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:207
[truffle]   rewrite UninitializedLexicallyBound@97036ff                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:207
[truffle]   rewrite ObjectSlotRead@55da6379                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitializedLexicallyBound@58bdd181               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:211
[truffle]   rewrite CachedDispatchNode@ba5d64c                         |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitializedLexicallyBound@36ace09                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:211
[truffle]   rewrite ClassSlotAccessNode@5adb4b6                        |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:339
[truffle]   rewrite UninitializedLexicallyBound@332a4c5b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Collections.ns:339
[truffle]   rewrite CachedDispatchNode@1698ebc4                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:331
[truffle]   rewrite UninitializedLexicallyBound@43576598               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:331
[truffle]   rewrite CachedDispatchNode@2bb76140                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at Collections.ns:331
[truffle]   rewrite UninitSuper(#initializer`new:key:value:next:)      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Collections.ns:331
[truffle]   rewrite CachedDispatchNode@4a9ea8f9                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Collections.ns:149
[truffle]   rewrite ImplicitSend(#insertBucketEntry:value:hash:head:)  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:214
[truffle]   rewrite UninitMsgSend(#insertBucketEntry:value:hash:head:) |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:214
[truffle]   rewrite UninitializedLexicallyBound@7327a1a9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Collections.ns:214
WhileSmallerEqualThanArgumentNode conditionNode should have been EagerBinaryPrimitiveNode, but was: TrueLiteralNode
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) instanceof EagerBinaryPrimitiveNode, actual: UninitializedMessageSendNode
[truffle]   rewrite UninitMsgSend(#match:key:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:229
[truffle]   rewrite UninitializedReceiverSend@64aa1efb                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Collections.ns:229
[truffle]   rewrite ImplicitSend(#hash)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:334
[truffle]   rewrite UninitMsgSend(#hash)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:334
[truffle]   rewrite UninitializedLexicallyBound@209dc78c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Collections.ns:334
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) instanceof EagerBinaryPrimitiveNode, actual: IsNilNodeGen
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:232
[truffle]   rewrite UninitializedReceiverSend@3d4dd5f4                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:232
[truffle]   rewrite UninitMsgSend(#size_)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:233
[truffle]   rewrite UninitializedLexicallyBound@9a44960                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Collections.ns:233
[truffle]   rewrite ImplicitSend(#size_:)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:233
[truffle]   rewrite UninitMsgSend(#size_:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:233
[truffle]   rewrite UninitializedLexicallyBound@474b5e7f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Collections.ns:233
[truffle]   rewrite ImplicitSend(#newEntry:value:hash:)                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:234
[truffle]   rewrite UninitMsgSend(#newEntry:value:hash:)               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:234
[truffle]   rewrite UninitializedLexicallyBound@62b1698b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:234
[truffle]   rewrite UninitMsgSend(#next:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:234
[truffle]   rewrite UninitializedReceiverSend@3100e25c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Collections.ns:234
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:236
[truffle]   rewrite UninitializedReceiverSend@60bfb9b7                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:236
[truffle]   rewrite UninitMsgSend(#cfg)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:366
[truffle]   rewrite UninitializedLexicallyBound@669c741b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:366
[truffle]   rewrite UninitMsgSend(#startBasicBlock)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:366
[truffle]   rewrite UninitializedReceiverSend@651af05e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:366
[truffle]   rewrite ImplicitSend(#doDFS:current:)                      |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:366
[truffle]   rewrite UninitMsgSend(#doDFS:current:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:366
[truffle]   rewrite UninitializedLexicallyBound@7f172188               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:366
[truffle]   rewrite UninitMsgSend(#nodes)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:346
[truffle]   rewrite UninitializedLexicallyBound@1cc11bb9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:346
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Havlak.ns:346
[truffle]   rewrite UninitMsgSend(#initNode:dfs:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:346
[truffle]   rewrite UninitializedReceiverSend@19f88896                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:346
