[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitializedReceiverSend@41f0047e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:664
[truffle]   rewrite ImplicitSend(#direction:)                          |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:665
[truffle]   rewrite UninitMsgSend(#direction:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:665
[truffle]   rewrite UninitializedLexicallyBound@7eccde18               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:665
[truffle]   rewrite UninitializedReceiverSend@3d34bba4                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:61
[truffle]   rewrite UninitializedLexicallyBound@3d9cc6ab               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:493
[truffle]   rewrite UninitializedLexicallyBound@7c8ef692               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:557
[truffle]   rewrite UninitializedLexicallyBound@642adb05               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:562
[truffle]   rewrite UninitializedLexicallyBound@7c5bb5bf               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:568
[truffle]   rewrite UninitializedLexicallyBound@27a98d01               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:568
[truffle]   rewrite UninitializedLexicallyBound@2c98d500               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:574
[truffle]   rewrite UninitializedLexicallyBound@1ed8d165               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:574
[truffle]   rewrite UninitializedLexicallyBound@3f8f794c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:575
[truffle]   rewrite UninitializedLexicallyBound@54253a39               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:494
[truffle]   rewrite UninitializedLexicallyBound@3effd568               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:533
[truffle]   rewrite UninitializedLexicallyBound@66f4682b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:499
[truffle]   rewrite ImplicitSend(#direction)                           |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:687
[truffle]   rewrite UninitMsgSend(#direction)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:687
[truffle]   rewrite UninitializedLexicallyBound@22f528a0               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:687
[truffle]   rewrite ImplicitSend(#v1)                                  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:688
[truffle]   rewrite UninitMsgSend(#v1)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:688
[truffle]   rewrite UninitializedLexicallyBound@5f7c3a35               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:688
[truffle]   rewrite UninitMsgSend(#value:)                             |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at DeltaBlue.ns:688
[truffle]   rewrite UninitMsgSend(#scale)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:689
[truffle]   rewrite UninitializedLexicallyBound@1f68e027               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:689
[truffle]   rewrite UninitMsgSend(#value:)                             |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at DeltaBlue.ns:689
[truffle]   rewrite UninitMsgSend(#offset)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:690
[truffle]   rewrite UninitializedLexicallyBound@5a9876d1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:690
[truffle]   rewrite UninitMsgSend(#value:)                             |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at DeltaBlue.ns:690
[truffle]   rewrite UninitializedLexicallyBound@5123f50a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:500
[truffle]   rewrite UninitializedLexicallyBound@6fb0d089               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:598
[truffle]   rewrite UninitializedLexicallyBound@37017c80               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:599
[truffle]   rewrite ObjectSlotRead@2e36aa4f                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:172
[truffle]   rewrite UninitializedLexicallyBound@60738126               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:172
[truffle]   rewrite UninitializedReceiverSend@92e3139                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:175
[truffle]   rewrite UninitializedReceiverSend@35f7b9e0                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:178
[truffle]   rewrite ImplicitSend(#direction)                           |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:701
[truffle]   rewrite UninitMsgSend(#direction)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:701
[truffle]   rewrite UninitializedLexicallyBound@2e0819c3               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:701
[truffle]   rewrite ImplicitSend(#v1)                                  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:702
[truffle]   rewrite UninitMsgSend(#v1)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:702
[truffle]   rewrite UninitializedLexicallyBound@520ed795               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:702
[truffle]   rewrite ImplicitSend(#v2)                                  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:702
[truffle]   rewrite UninitMsgSend(#v2)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:702
[truffle]   rewrite UninitializedLexicallyBound@2a518314               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:702
[truffle]   rewrite ImplicitSend(#strength)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitMsgSend(#strength)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitializedLexicallyBound@22611707               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitMsgSend(#walkStrength)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitializedReceiverSend@4cc9c489                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitMsgSend(#weakest:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitializedReceiverSend@685f10fa                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitMsgSend(#walkStrength:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitializedReceiverSend@4e3067c6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:704
[truffle]   rewrite UninitMsgSend(#stay)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitializedReceiverSend@64438828                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitMsgSend(#scale)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitializedLexicallyBound@662ce5a5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitMsgSend(#stay)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitializedReceiverSend@76e4e15a                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitMsgSend(#offset)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitializedLexicallyBound@3ba7a617               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitMsgSend(#stay)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitializedReceiverSend@43dd7b83                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitMsgSend(#stay:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:705
[truffle]   rewrite UninitializedReceiverSend@425daf90                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:705
