[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitMsgSend(#next:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:44
[truffle]   rewrite UninitializedReceiverSend@c3bcccc                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at List.ns:44
[truffle]   rewrite UninitMsgSend(#next:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:44
[truffle]   rewrite UninitializedReceiverSend@4c2fc2eb                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at List.ns:44
[truffle]   rewrite UninitMsgSend(#makeList:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:29
[truffle]   rewrite UninitializedLexicallyBound@1f125450               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:29
[truffle]   rewrite UninitMsgSend(#makeList:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:30
[truffle]   rewrite UninitializedLexicallyBound@789a92ce               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:30
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:28
[truffle]   rewrite UninitializedLexicallyBound@2a156cbd               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:28
[truffle]   rewrite UninitMsgSend(#isShorter:than:)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:62
[truffle]   rewrite UninitializedLexicallyBound@181fdb8e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:62
WhileSmallerEqualThanArgumentNode: expectedBool was false. level: 7
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: IsNilNodeGen level: 9
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:55
[truffle]   rewrite UninitializedReceiverSend@38f3a388                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at List.ns:55
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:56
[truffle]   rewrite UninitializedReceiverSend@5e56dcb3                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at List.ns:56
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedReceiverSend@5e146194                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@7539b49f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:66
[truffle]   rewrite UninitializedReceiverSend@50f3b653                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at List.ns:66
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:66
[truffle]   rewrite UninitializedLexicallyBound@38284bba               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:66
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:67
[truffle]   rewrite UninitializedReceiverSend@454d95ea                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at List.ns:67
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:67
[truffle]   rewrite UninitializedLexicallyBound@7d684c90               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:67
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@30e43c40               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@4aebd47d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@6320fa0f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@5c933637               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@4d8417d9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@59d87a28               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@3d4c139e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@782ba88e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@15fc528d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@fef6320                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#talkWithX:withY:withZ:)             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:65
[truffle]   rewrite UninitializedLexicallyBound@52e251a0               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at List.ns:65
[truffle]   rewrite UninitMsgSend(#length)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:31
[truffle]   rewrite UninitializedReceiverSend@7728fcaa                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at List.ns:31
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:76
[truffle]   rewrite UninitializedLexicallyBound@b7a0f8                 |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at List.ns:76
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:76
[truffle]   rewrite UninitializedLexicallyBound@743525ad               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at List.ns:76
[truffle]   rewrite UninitMsgSend(#length)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:76
[truffle]   rewrite UninitializedReceiverSend@349a05da                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at List.ns:76
[truffle]   rewrite UninitMsgSend(#verifyResult:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:34
[truffle]   rewrite UninitializedLexicallyBound@467624f                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:34
[truffle]   rewrite UninitMsgSend(#assert:equals:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at List.ns:35
[truffle]   rewrite UninitializedLexicallyBound@39eab25b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at List.ns:35
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite CachedDispatchNode@ff8d1c                          |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at AllSmall.ns:114
[truffle]   rewrite UninitializedLexicallyBound@3fb5f256               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at AllSmall.ns:114

Benchmark: List
   Iterations: 100 (elapsed time 588 ms)
   AVERAGE: 6 ms
[truffle]   rewrite LongSlotReadSet@53a1f791                           |From M CachedSlotRead$LongSlotReadSet         |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at AllSmall.ns:126
