[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitMsgSend(#newInstance)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitializedReceiverSend@10d72353                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitMsgSend(#NBody)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:210
[truffle]   rewrite UninitializedLexicallyBound@d9a74b8                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at NBody.ns:210
[truffle]   rewrite UninitMsgSend(#Benchmark)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:15
[truffle]   rewrite UninitializedLexicallyBound@8035916                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at NBody.ns:15
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:210
[truffle]   rewrite UninitializedReceiverSend@4a456058                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at NBody.ns:210
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:15
[truffle]   rewrite UninitializedLexicallyBound@63210ff8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:15
[truffle]   rewrite UninitMsgSend(#name)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitializedLexicallyBound@3dc08890               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitMsgSend(#print)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitializedReceiverSend@2f19bdd7                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:108
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitializedLexicallyBound@4ebf4fcc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitMsgSend(#printString:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitializedReceiverSend@258ad72c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:420
Starting NBody benchmark ... [truffle]   rewrite UninitMsgSend(#doWarmup:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:110
[truffle]   rewrite UninitializedLexicallyBound@7e22be41               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:110
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#warmUp)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:119
[truffle]   rewrite UninitializedLexicallyBound@744598ff               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:119
[truffle]   rewrite UninitMsgSend(#println)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:120
[truffle]   rewrite UninitializedReceiverSend@499d56e                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:120
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedLexicallyBound@31cad30                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#asString)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedLexicallyBound@6b65e971               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#printNewline:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedReceiverSend@333f0682                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:71

[truffle]   rewrite UninitMsgSend(#benchmarkSuite)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedLexicallyBound@79c7872e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitMsgSend(#newInstance)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedReceiverSend@1fd4d00b                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:111
[truffle]   rewrite ClassSlotAccessNode@5bbe9ce1                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at NBody.ns:210
[truffle]   rewrite UninitializedLexicallyBound@10fe8a02               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at NBody.ns:210
[truffle]   rewrite UninitMsgSend(#doRuns:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedLexicallyBound@554581c4               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitMsgSend(#numIterations)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:156
[truffle]   rewrite UninitializedLexicallyBound@6ca857ef               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:156
[truffle]   rewrite UninitMsgSend(#measure:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:157
[truffle]   rewrite UninitializedLexicallyBound@435e870f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Harness.ns:157
[truffle]   rewrite ImplicitSend(#system)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Harness.ns:144
[truffle]   rewrite UninitMsgSend(#system)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:144
[truffle]   rewrite UninitializedLexicallyBound@2714bbfc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:144
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: TicksPrimNodeGen level: 5
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#innerIterations)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedLexicallyBound@474ef19c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitMsgSend(#numThreads)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedLexicallyBound@458779d2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitMsgSend(#innerBenchmarkLoop:numThreads:)     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedReceiverSend@2966f184                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:145
[truffle]   rewrite ImplicitSend(#NBodySystem)                         |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at NBody.ns:21
[truffle]   rewrite UninitMsgSend(#NBodySystem)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:21
[truffle]   rewrite UninitializedLexicallyBound@2241c649               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at NBody.ns:21
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:39
[truffle]   rewrite UninitializedLexicallyBound@1233018c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:39
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:21
[truffle]   rewrite UninitializedReceiverSend@6c84a3f1                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at NBody.ns:21
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:39
[truffle]   rewrite UninitializedLexicallyBound@72708534               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:39
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:39
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at NBody.ns:39
[truffle]   rewrite UninitMsgSend(#createBodies)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:40
[truffle]   rewrite UninitializedLexicallyBound@5eaf66bd               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:40
[truffle]   rewrite ImplicitSend(#Body)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#Body)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedLexicallyBound@1d4899dc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitializedLexicallyBound@6b67e664               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitMsgSend(#sun)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedReceiverSend@f6b00b7                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:205
[truffle]   rewrite UninitializedLexicallyBound@20f442a7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:205
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitializedLexicallyBound@1bff17c6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitializedNode(SourceSection(source=NBody.ns, index=3137, length=164, characters=| public x  ::= 0.0.\n    public y  ::= 0.0.\n    public z  ::= 0.0.\n    public vx ::= 0.0.\n    public vy ::= 0.0.\n    public vz ::= 0.0.\n    public mass ::= 0.0.\n  |)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at NBody.ns:125
[truffle]   rewrite UninitMsgSend(#SolarMass)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:206
[truffle]   rewrite UninitializedLexicallyBound@3aa5848f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:206
[truffle]   rewrite UninitMsgSend(#Pi)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:153
[truffle]   rewrite UninitializedLexicallyBound@38461806               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:153
[truffle]   rewrite UninitMsgSend(#Pi)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:153
[truffle]   rewrite UninitializedLexicallyBound@5be479ef               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:153
[truffle]   rewrite UninitMsgSend(#mass:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:206
[truffle]   rewrite UninitializedReceiverSend@4299b795                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:206
[truffle]   rewrite ImplicitSend(#Body)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#Body)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedLexicallyBound@4a1711e8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#jupiter)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedReceiverSend@32c43244                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:157
[truffle]   rewrite UninitializedLexicallyBound@10ebd183               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:157
[truffle]   rewrite CachedDispatchNode@1f41f914                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitializedLexicallyBound@6d2b3345               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:124
[truffle]   rewrite CachedDispatchNode@7eee6ab6                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at NBody.ns:124
[truffle]   rewrite UninitMsgSend(#x:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:158
[truffle]   rewrite UninitializedReceiverSend@20de0d64                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:158
[truffle]   rewrite UninitMsgSend(#y:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:159
[truffle]   rewrite UninitializedReceiverSend@14dbb321                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:159
[truffle]   rewrite UninitMsgSend(#z:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:160
[truffle]   rewrite UninitializedReceiverSend@196dd0d6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:160
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:161
[truffle]   rewrite UninitializedLexicallyBound@17fd0e19               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:161
[truffle]   rewrite UninitMsgSend(#vx:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:161
[truffle]   rewrite UninitializedReceiverSend@471884af                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:161
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:162
[truffle]   rewrite UninitializedLexicallyBound@e9365d6                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:162
[truffle]   rewrite UninitMsgSend(#vy:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:162
[truffle]   rewrite UninitializedReceiverSend@790fefb2                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:162
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:163
[truffle]   rewrite UninitializedLexicallyBound@6fdab4c                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:163
[truffle]   rewrite UninitMsgSend(#vz:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:163
[truffle]   rewrite UninitializedReceiverSend@5c36ac0                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:163
[truffle]   rewrite UninitMsgSend(#SolarMass)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:164
[truffle]   rewrite UninitializedLexicallyBound@10eb027b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:164
[truffle]   rewrite UninitMsgSend(#mass:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:164
[truffle]   rewrite UninitializedReceiverSend@169f1dab                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:164
[truffle]   rewrite ImplicitSend(#Body)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#Body)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedLexicallyBound@7dd363ff               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#saturn)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedReceiverSend@635893ef                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:169
[truffle]   rewrite UninitializedLexicallyBound@2b68bd25               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:169
[truffle]   rewrite UninitMsgSend(#x:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:170
[truffle]   rewrite UninitializedReceiverSend@45749fa6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:170
[truffle]   rewrite UninitMsgSend(#y:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:171
[truffle]   rewrite UninitializedReceiverSend@235ed06c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:171
[truffle]   rewrite UninitMsgSend(#z:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:172
[truffle]   rewrite UninitializedReceiverSend@43ef803                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:172
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:173
[truffle]   rewrite UninitializedLexicallyBound@6a51fc34               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:173
[truffle]   rewrite UninitMsgSend(#vx:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:173
[truffle]   rewrite UninitializedReceiverSend@bb9d777                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:173
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:174
[truffle]   rewrite UninitializedLexicallyBound@5eb1bbdc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:174
[truffle]   rewrite UninitMsgSend(#vy:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:174
[truffle]   rewrite UninitializedReceiverSend@2d3cbee9                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:174
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:175
[truffle]   rewrite UninitializedLexicallyBound@48694726               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:175
[truffle]   rewrite UninitMsgSend(#vz:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:175
[truffle]   rewrite UninitializedReceiverSend@dae2333                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:175
[truffle]   rewrite UninitMsgSend(#SolarMass)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:176
[truffle]   rewrite UninitializedLexicallyBound@5e920601               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:176
[truffle]   rewrite UninitMsgSend(#mass:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:176
[truffle]   rewrite UninitializedReceiverSend@161120cc                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:176
[truffle]   rewrite ImplicitSend(#Body)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#Body)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedLexicallyBound@1443155f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at NBody.ns:44
